order_item_id,order_id,product_id,quantity,unit_price,total_price
10636,3541,31,3,374.71,1124.1299999999999
10637,3541,126,3,195.83,587.49
10638,3542,132,3,24.46,73.38
10639,3542,178,2,462.69,925.38
10640,3542,51,1,767.63,767.63
10641,3542,111,3,319.72,959.1600000000001
10642,3543,48,1,407.64,407.64
10643,3543,199,1,203.86,203.86
10644,3543,135,3,5.79,17.37
10645,3543,50,1,285.33,285.33
10646,3544,11,3,20.7,62.099999999999994
10647,3545,78,3,419.83,1259.49
10648,3546,155,1,682.16,682.16
10649,3546,67,1,594.26,594.26
10650,3547,106,2,79.23,158.46
10651,3547,40,1,754.44,754.44
10652,3548,173,2,71.07,142.14
10653,3548,61,2,53.02,106.04
10654,3548,11,2,20.7,41.4
10655,3549,155,1,682.16,682.16
10656,3550,22,2,242.74,485.48
10657,3550,181,2,936.65,1873.3
10658,3550,95,3,455.23,1365.69
10659,3551,28,3,140.88,422.64
10660,3551,200,1,797.68,797.68
10661,3551,188,2,336.06,672.12
10662,3551,24,3,849.66,2548.98
10663,3552,130,1,206.21,206.21
10664,3552,37,3,274.1,822.3000000000001
10665,3552,38,2,196.45,392.9
10666,3553,112,3,406.75,1220.25
10667,3553,99,2,784.9,1569.8
10668,3553,165,2,883.08,1766.16
10669,3553,103,3,509.31,1527.93
10670,3553,39,1,375.47,375.47
10671,3554,194,1,26.95,26.95
10672,3554,133,2,890.88,1781.76
10673,3554,169,2,353.72,707.44
10674,3554,50,3,285.33,855.99
10675,3554,55,3,896.0,2688.0
10676,3555,3,3,72.08,216.24
10677,3555,29,2,666.23,1332.46
10678,3555,134,1,16.44,16.44
10679,3555,83,2,351.56,703.12
10680,3555,145,3,566.5,1699.5
10681,3556,162,2,894.73,1789.46
10682,3557,146,1,467.66,467.66
10683,3557,23,2,153.04,306.08
10684,3557,119,3,577.1,1731.3000000000002
10685,3557,37,2,274.1,548.2
10686,3557,136,3,101.62,304.86
10687,3558,62,1,665.43,665.43
10688,3559,198,2,972.16,1944.32
10689,3559,127,1,283.15,283.15
10690,3559,176,1,347.51,347.51
10691,3559,62,2,665.43,1330.86
10692,3560,186,2,617.43,1234.86
10693,3560,158,2,824.43,1648.86
10694,3560,66,1,869.01,869.01
10695,3560,137,1,264.21,264.21
10696,3561,82,3,12.57,37.71
10697,3562,64,2,442.23,884.46
10698,3562,143,2,277.89,555.78
10699,3562,22,3,242.74,728.22
10700,3562,63,1,755.05,755.05
10701,3563,115,2,343.11,686.22
10702,3563,88,1,536.33,536.33
10703,3564,189,2,520.04,1040.08
10704,3564,192,2,221.94,443.88
10705,3564,59,2,220.37,440.74
10706,3565,31,3,374.71,1124.1299999999999
10707,3566,6,2,452.05,904.1
10708,3566,85,2,900.56,1801.12
10709,3566,51,1,767.63,767.63
10710,3567,133,1,890.88,890.88
10711,3567,45,1,370.51,370.51
10712,3568,142,3,658.92,1976.7599999999998
10713,3569,199,1,203.86,203.86
10714,3569,135,3,5.79,17.37
10715,3569,134,1,16.44,16.44
10716,3569,89,3,418.64,1255.92
10717,3569,52,3,102.83,308.49
10718,3570,81,2,955.34,1910.68
10719,3570,97,3,567.59,1702.77
10720,3570,154,2,105.09,210.18
10721,3570,164,3,32.97,98.91
10722,3571,58,1,387.36,387.36
10723,3571,80,2,939.67,1879.34
10724,3571,2,2,384.44,768.88
10725,3572,18,2,718.62,1437.24
10726,3572,93,2,667.21,1334.42
10727,3572,68,1,96.07,96.07
10728,3573,180,1,105.38,105.38
10729,3573,69,2,798.12,1596.24
10730,3573,186,2,617.43,1234.86
10731,3573,52,3,102.83,308.49
10732,3574,133,2,890.88,1781.76
10733,3574,112,3,406.75,1220.25
10734,3574,114,3,322.0,966.0
10735,3574,187,1,902.0,902.0
10736,3574,192,3,221.94,665.8199999999999
10737,3575,70,1,849.95,849.95
10738,3575,3,2,72.08,144.16
10739,3575,38,1,196.45,196.45
10740,3575,183,1,153.32,153.32
10741,3576,117,3,328.58,985.74
10742,3576,62,2,665.43,1330.86
10743,3576,35,3,977.06,2931.18
10744,3576,190,3,234.97,704.91
10745,3577,85,3,900.56,2701.68
10746,3577,153,3,473.82,1421.46
10747,3578,15,3,487.37,1462.1100000000001
10748,3578,198,1,972.16,972.16
10749,3578,37,1,274.1,274.1
10750,3578,124,1,957.22,957.22
10751,3579,170,2,553.96,1107.92
10752,3579,68,2,96.07,192.14
10753,3579,187,2,902.0,1804.0
10754,3580,43,1,766.53,766.53
10755,3581,57,2,579.72,1159.44
10756,3581,19,2,125.97,251.94
10757,3582,71,1,375.51,375.51
10758,3583,21,2,364.97,729.94
10759,3584,193,2,796.09,1592.18
10760,3584,4,1,219.62,219.62
10761,3584,63,2,755.05,1510.1
10762,3584,164,3,32.97,98.91
10763,3585,43,2,766.53,1533.06
10764,3586,36,1,440.08,440.08
10765,3587,79,2,318.54,637.08
10766,3587,186,2,617.43,1234.86
10767,3588,197,2,468.79,937.58
10768,3589,32,3,544.8,1634.3999999999999
10769,3589,159,2,864.71,1729.42
10770,3589,189,1,520.04,520.04
10771,3590,178,3,462.69,1388.07
10772,3590,5,1,213.04,213.04
10773,3590,150,1,306.11,306.11
10774,3590,133,2,890.88,1781.76
10775,3590,125,1,638.02,638.02
10776,3591,1,2,630.41,1260.82
10777,3591,13,3,977.42,2932.2599999999998
10778,3591,179,3,353.37,1060.1100000000001
10779,3591,38,2,196.45,392.9
10780,3591,78,2,419.83,839.66
10781,3592,83,1,351.56,351.56
10782,3592,24,1,849.66,849.66
10783,3592,38,2,196.45,392.9
10784,3592,40,3,754.44,2263.32
10785,3593,184,3,984.64,2953.92
10786,3593,151,3,660.46,1981.38
10787,3593,149,1,161.41,161.41
10788,3593,24,1,849.66,849.66
10789,3593,181,3,936.65,2809.95
10790,3594,162,2,894.73,1789.46
10791,3594,102,3,201.06,603.1800000000001
10792,3595,182,3,380.38,1141.1399999999999
10793,3595,26,1,828.58,828.58
10794,3595,63,1,755.05,755.05
10795,3596,196,2,494.52,989.04
10796,3596,199,2,203.86,407.72
10797,3596,66,2,869.01,1738.02
10798,3597,104,1,824.64,824.64
10799,3598,113,1,580.51,580.51
10800,3599,153,2,473.82,947.64
10801,3600,136,2,101.62,203.24
10802,3600,100,2,73.21,146.42
10803,3600,47,3,814.6,2443.8
10804,3600,195,1,485.6,485.6
10805,3600,14,3,924.3,2772.8999999999996
10806,3601,91,3,335.42,1006.26
10807,3601,128,2,813.91,1627.82
10808,3601,50,3,285.33,855.99
10809,3602,20,3,366.81,1100.43
10810,3602,134,1,16.44,16.44
10811,3602,99,1,784.9,784.9
10812,3602,169,2,353.72,707.44
10813,3602,177,3,932.87,2798.61
10814,3603,121,2,936.97,1873.94
10815,3603,57,1,579.72,579.72
10816,3603,163,1,170.68,170.68
10817,3603,126,1,195.83,195.83
10818,3604,110,1,483.23,483.23
10819,3604,68,3,96.07,288.21
10820,3604,73,2,126.91,253.82
10821,3604,122,2,72.39,144.78
10822,3605,173,3,71.07,213.20999999999998
10823,3605,198,1,972.16,972.16
10824,3605,109,3,761.57,2284.71
10825,3605,60,3,223.94,671.8199999999999
10826,3606,23,1,153.04,153.04
10827,3606,120,2,322.99,645.98
10828,3606,200,1,797.68,797.68
10829,3606,187,3,902.0,2706.0
10830,3607,84,2,738.2,1476.4
10831,3607,51,3,767.63,2302.89
10832,3607,76,2,217.67,435.34
10833,3607,52,3,102.83,308.49
10834,3608,23,3,153.04,459.12
10835,3608,26,1,828.58,828.58
10836,3609,159,3,864.71,2594.13
10837,3610,58,2,387.36,774.72
10838,3610,47,2,814.6,1629.2
10839,3610,19,2,125.97,251.94
10840,3611,184,1,984.64,984.64
10841,3612,44,2,490.16,980.32
10842,3612,30,2,660.17,1320.34
10843,3612,139,3,515.11,1545.33
10844,3613,41,1,918.22,918.22
10845,3613,88,3,536.33,1608.9900000000002
10846,3613,92,3,899.88,2699.64
10847,3613,184,3,984.64,2953.92
10848,3613,121,1,936.97,936.97
10849,3614,9,2,317.9,635.8
10850,3615,83,1,351.56,351.56
10851,3615,47,2,814.6,1629.2
10852,3615,118,2,837.38,1674.76
10853,3615,30,3,660.17,1980.5099999999998
10854,3615,83,3,351.56,1054.68
10855,3616,20,1,366.81,366.81
10856,3616,96,3,146.51,439.53
10857,3616,33,1,331.69,331.69
10858,3616,40,1,754.44,754.44
10859,3616,30,3,660.17,1980.5099999999998
10860,3617,118,2,837.38,1674.76
10861,3618,80,3,939.67,2819.0099999999998
10862,3619,83,1,351.56,351.56
10863,3619,147,1,335.09,335.09
10864,3620,102,2,201.06,402.12
10865,3620,137,3,264.21,792.6299999999999
10866,3621,169,2,353.72,707.44
10867,3621,154,3,105.09,315.27
10868,3621,41,1,918.22,918.22
10869,3621,55,1,896.0,896.0
10870,3622,111,2,319.72,639.44
10871,3622,24,2,849.66,1699.32
10872,3622,47,2,814.6,1629.2
10873,3623,138,1,915.89,915.89
10874,3623,34,1,560.74,560.74
10875,3623,142,2,658.92,1317.84
10876,3624,44,1,490.16,490.16
10877,3624,192,2,221.94,443.88
10878,3625,13,1,977.42,977.42
10879,3625,32,2,544.8,1089.6
10880,3625,17,2,34.24,68.48
10881,3625,109,3,761.57,2284.71
10882,3625,98,2,806.47,1612.94
10883,3626,172,1,365.59,365.59
10884,3626,81,1,955.34,955.34
10885,3626,110,1,483.23,483.23
10886,3626,71,3,375.51,1126.53
10887,3626,63,1,755.05,755.05
10888,3627,177,3,932.87,2798.61
10889,3628,187,2,902.0,1804.0
10890,3628,182,2,380.38,760.76
10891,3628,51,3,767.63,2302.89
10892,3629,27,2,290.96,581.92
10893,3629,8,1,860.08,860.08
10894,3629,9,1,317.9,317.9
10895,3629,68,1,96.07,96.07
10896,3629,108,2,286.56,573.12
10897,3630,137,3,264.21,792.6299999999999
10898,3630,66,3,869.01,2607.0299999999997
10899,3630,128,1,813.91,813.91
10900,3630,39,1,375.47,375.47
10901,3631,171,2,646.77,1293.54
10902,3631,86,3,76.19,228.57
10903,3631,181,3,936.65,2809.95
10904,3631,161,2,503.96,1007.92
10905,3631,93,3,667.21,2001.63
10906,3632,139,2,515.11,1030.22
10907,3632,185,3,31.59,94.77
10908,3632,14,3,924.3,2772.8999999999996
10909,3632,7,1,576.53,576.53
10910,3632,33,2,331.69,663.38
10911,3633,140,1,7.23,7.23
10912,3633,7,2,576.53,1153.06
10913,3634,150,2,306.11,612.22
10914,3635,13,3,977.42,2932.2599999999998
10915,3635,155,1,682.16,682.16
10916,3636,32,2,544.8,1089.6
10917,3636,42,2,908.6,1817.2
10918,3636,7,3,576.53,1729.59
10919,3636,106,2,79.23,158.46
10920,3636,92,2,899.88,1799.76
10921,3637,15,3,487.37,1462.1100000000001
10922,3637,187,2,902.0,1804.0
10923,3637,89,2,418.64,837.28
10924,3637,55,1,896.0,896.0
10925,3637,133,2,890.88,1781.76
10926,3638,152,3,93.64,280.92
10927,3638,191,3,806.44,2419.32
10928,3638,41,3,918.22,2754.66
10929,3639,173,1,71.07,71.07
10930,3639,180,3,105.38,316.14
10931,3639,81,1,955.34,955.34
10932,3639,121,3,936.97,2810.91
10933,3640,108,1,286.56,286.56
10934,3640,18,1,718.62,718.62
10935,3641,186,3,617.43,1852.29
10936,3641,53,3,800.25,2400.75
10937,3641,71,1,375.51,375.51
10938,3641,25,1,963.91,963.91
10939,3642,161,1,503.96,503.96
10940,3642,116,1,600.75,600.75
10941,3642,166,1,58.45,58.45
10942,3642,189,1,520.04,520.04
10943,3643,161,2,503.96,1007.92
10944,3643,41,3,918.22,2754.66
10945,3644,5,3,213.04,639.12
10946,3644,189,2,520.04,1040.08
10947,3644,198,2,972.16,1944.32
10948,3644,68,2,96.07,192.14
10949,3644,14,3,924.3,2772.8999999999996
10950,3645,131,2,983.95,1967.9
10951,3646,25,3,963.91,2891.73
10952,3646,23,1,153.04,153.04
10953,3646,8,2,860.08,1720.16
10954,3647,176,1,347.51,347.51
10955,3647,108,2,286.56,573.12
10956,3647,125,2,638.02,1276.04
10957,3648,33,2,331.69,663.38
10958,3648,97,2,567.59,1135.18
10959,3648,160,2,70.94,141.88
10960,3648,7,2,576.53,1153.06
10961,3648,27,2,290.96,581.92
10962,3649,114,1,322.0,322.0
10963,3649,181,3,936.65,2809.95
10964,3650,56,2,184.33,368.66
10965,3650,172,2,365.59,731.18
10966,3650,171,3,646.77,1940.31
10967,3650,86,1,76.19,76.19
10968,3650,55,2,896.0,1792.0
10969,3651,156,1,754.87,754.87
10970,3651,171,1,646.77,646.77
10971,3651,35,3,977.06,2931.18
10972,3652,188,1,336.06,336.06
10973,3652,12,3,56.8,170.39999999999998
10974,3652,158,1,824.43,824.43
10975,3653,175,2,142.62,285.24
10976,3653,179,2,353.37,706.74
10977,3653,79,2,318.54,637.08
10978,3653,143,3,277.89,833.67
10979,3653,127,3,283.15,849.4499999999999
10980,3654,114,2,322.0,644.0
10981,3655,154,1,105.09,105.09
10982,3655,135,3,5.79,17.37
10983,3656,165,2,883.08,1766.16
10984,3656,191,3,806.44,2419.32
10985,3656,187,2,902.0,1804.0
10986,3657,22,3,242.74,728.22
10987,3657,71,2,375.51,751.02
10988,3658,23,1,153.04,153.04
10989,3658,91,1,335.42,335.42
10990,3658,40,1,754.44,754.44
10991,3658,33,3,331.69,995.0699999999999
10992,3658,127,3,283.15,849.4499999999999
10993,3659,92,3,899.88,2699.64
10994,3659,131,3,983.95,2951.8500000000004
10995,3659,32,2,544.8,1089.6
10996,3660,14,1,924.3,924.3
10997,3660,27,1,290.96,290.96
10998,3660,121,2,936.97,1873.94
10999,3660,29,3,666.23,1998.69
11000,3661,32,2,544.8,1089.6
11001,3661,181,1,936.65,936.65
11002,3662,133,1,890.88,890.88
11003,3662,23,1,153.04,153.04
11004,3662,186,2,617.43,1234.86
11005,3662,100,3,73.21,219.63
11006,3663,54,2,6.76,13.52
11007,3663,94,1,610.43,610.43
11008,3663,110,2,483.23,966.46
11009,3664,29,1,666.23,666.23
11010,3664,26,3,828.58,2485.7400000000002
11011,3664,161,3,503.96,1511.8799999999999
11012,3664,38,1,196.45,196.45
11013,3664,45,1,370.51,370.51
11014,3665,38,1,196.45,196.45
11015,3665,165,1,883.08,883.08
11016,3666,127,2,283.15,566.3
11017,3666,4,1,219.62,219.62
11018,3666,192,3,221.94,665.8199999999999
11019,3667,31,1,374.71,374.71
11020,3668,79,3,318.54,955.6200000000001
11021,3668,172,1,365.59,365.59
11022,3668,133,1,890.88,890.88
11023,3668,14,1,924.3,924.3
11024,3668,93,2,667.21,1334.42
11025,3669,56,3,184.33,552.99
11026,3669,188,1,336.06,336.06
11027,3669,150,3,306.11,918.33
11028,3669,160,3,70.94,212.82
11029,3670,55,2,896.0,1792.0
11030,3670,143,1,277.89,277.89
11031,3670,7,3,576.53,1729.59
11032,3671,147,3,335.09,1005.27
11033,3671,138,2,915.89,1831.78
11034,3671,169,1,353.72,353.72
11035,3672,116,2,600.75,1201.5
11036,3672,24,2,849.66,1699.32
11037,3672,49,3,40.28,120.84
11038,3673,135,3,5.79,17.37
11039,3673,27,3,290.96,872.8799999999999
11040,3673,100,1,73.21,73.21
11041,3673,185,3,31.59,94.77
11042,3674,16,3,616.08,1848.2400000000002
11043,3674,191,1,806.44,806.44
11044,3674,57,3,579.72,1739.16
11045,3674,4,2,219.62,439.24
11046,3675,191,2,806.44,1612.88
11047,3676,188,1,336.06,336.06
11048,3676,169,1,353.72,353.72
11049,3676,123,2,409.07,818.14
11050,3677,114,2,322.0,644.0
11051,3677,28,2,140.88,281.76
11052,3677,195,2,485.6,971.2
11053,3678,152,3,93.64,280.92
11054,3678,10,1,357.32,357.32
11055,3678,125,2,638.02,1276.04
11056,3678,160,2,70.94,141.88
11057,3678,15,1,487.37,487.37
11058,3679,115,2,343.11,686.22
11059,3679,141,1,574.09,574.09
11060,3680,75,2,960.9,1921.8
11061,3680,113,2,580.51,1161.02
11062,3680,198,1,972.16,972.16
11063,3680,198,1,972.16,972.16
11064,3681,187,1,902.0,902.0
11065,3682,140,1,7.23,7.23
11066,3682,46,2,158.71,317.42
11067,3682,75,3,960.9,2882.7
11068,3682,171,3,646.77,1940.31
11069,3683,85,1,900.56,900.56
11070,3684,79,2,318.54,637.08
11071,3684,148,3,719.66,2158.98
11072,3684,107,3,517.01,1551.03
11073,3684,197,3,468.79,1406.3700000000001
11074,3685,73,1,126.91,126.91
11075,3685,95,3,455.23,1365.69
11076,3685,132,1,24.46,24.46
11077,3686,2,3,384.44,1153.32
11078,3686,129,1,90.77,90.77
11079,3686,167,1,479.29,479.29
11080,3687,92,1,899.88,899.88
11081,3687,191,1,806.44,806.44
11082,3688,101,1,677.81,677.81
11083,3688,18,1,718.62,718.62
11084,3689,86,1,76.19,76.19
11085,3689,1,3,630.41,1891.23
11086,3689,39,3,375.47,1126.41
11087,3689,186,2,617.43,1234.86
11088,3689,180,3,105.38,316.14
11089,3690,48,2,407.64,815.28
11090,3690,137,3,264.21,792.6299999999999
11091,3691,189,1,520.04,520.04
11092,3691,94,2,610.43,1220.86
11093,3691,195,3,485.6,1456.8000000000002
11094,3692,100,3,73.21,219.63
11095,3693,108,2,286.56,573.12
11096,3693,41,1,918.22,918.22
11097,3693,70,3,849.95,2549.8500000000004
11098,3693,104,3,824.64,2473.92
11099,3694,35,3,977.06,2931.18
11100,3694,71,2,375.51,751.02
11101,3695,17,2,34.24,68.48
11102,3695,16,2,616.08,1232.16
11103,3695,123,3,409.07,1227.21
11104,3696,79,2,318.54,637.08
11105,3696,132,1,24.46,24.46
11106,3696,135,3,5.79,17.37
11107,3696,85,3,900.56,2701.68
11108,3696,191,2,806.44,1612.88
11109,3697,45,3,370.51,1111.53
11110,3697,164,2,32.97,65.94
11111,3697,188,3,336.06,1008.1800000000001
11112,3698,120,2,322.99,645.98
11113,3698,187,1,902.0,902.0
11114,3699,172,2,365.59,731.18
11115,3699,34,3,560.74,1682.22
11116,3699,156,2,754.87,1509.74
11117,3700,188,2,336.06,672.12
11118,3700,100,2,73.21,146.42
11119,3700,44,1,490.16,490.16
11120,3700,71,3,375.51,1126.53
11121,3700,192,1,221.94,221.94
11122,3701,74,2,71.78,143.56
11123,3701,174,1,875.82,875.82
11124,3701,57,3,579.72,1739.16
11125,3701,55,3,896.0,2688.0
11126,3701,184,2,984.64,1969.28
11127,3702,34,1,560.74,560.74
11128,3702,91,3,335.42,1006.26
11129,3702,24,1,849.66,849.66
11130,3702,13,1,977.42,977.42
11131,3702,130,2,206.21,412.42
11132,3703,43,2,766.53,1533.06
11133,3703,7,1,576.53,576.53
11134,3703,188,1,336.06,336.06
11135,3703,149,2,161.41,322.82
11136,3703,74,2,71.78,143.56
11137,3704,185,2,31.59,63.18
11138,3704,11,3,20.7,62.099999999999994
11139,3704,191,1,806.44,806.44
11140,3704,139,2,515.11,1030.22
11141,3705,111,1,319.72,319.72
11142,3705,191,3,806.44,2419.32
11143,3706,13,1,977.42,977.42
11144,3706,129,1,90.77,90.77
11145,3707,145,3,566.5,1699.5
11146,3708,153,3,473.82,1421.46
11147,3708,173,3,71.07,213.20999999999998
11148,3709,155,2,682.16,1364.32
11149,3709,18,1,718.62,718.62
11150,3709,156,2,754.87,1509.74
11151,3709,150,3,306.11,918.33
11152,3709,99,2,784.9,1569.8
11153,3710,100,3,73.21,219.63
11154,3710,173,3,71.07,213.20999999999998
11155,3710,98,2,806.47,1612.94
11156,3710,119,2,577.1,1154.2
11157,3711,15,1,487.37,487.37
11158,3711,167,2,479.29,958.58
11159,3711,47,3,814.6,2443.8
11160,3711,35,2,977.06,1954.12
11161,3712,67,3,594.26,1782.78
11162,3713,62,1,665.43,665.43
11163,3713,19,2,125.97,251.94
11164,3713,87,1,472.65,472.65
11165,3713,79,1,318.54,318.54
11166,3714,34,1,560.74,560.74
11167,3714,27,3,290.96,872.8799999999999
11168,3714,21,1,364.97,364.97
11169,3714,52,1,102.83,102.83
11170,3715,43,1,766.53,766.53
11171,3716,9,3,317.9,953.6999999999999
11172,3716,121,3,936.97,2810.91
11173,3716,18,3,718.62,2155.86
11174,3716,157,3,689.78,2069.34
11175,3716,16,3,616.08,1848.2400000000002
11176,3717,79,2,318.54,637.08
11177,3717,17,3,34.24,102.72
11178,3717,141,2,574.09,1148.18
11179,3717,84,1,738.2,738.2
11180,3717,17,2,34.24,68.48
11181,3718,98,2,806.47,1612.94
11182,3718,83,2,351.56,703.12
11183,3718,148,3,719.66,2158.98
11184,3718,72,3,682.88,2048.64
11185,3719,23,3,153.04,459.12
11186,3719,164,1,32.97,32.97
11187,3719,148,1,719.66,719.66
11188,3719,191,2,806.44,1612.88
11189,3719,108,3,286.56,859.6800000000001
11190,3720,194,2,26.95,53.9
11191,3720,14,2,924.3,1848.6
11192,3721,19,1,125.97,125.97
11193,3721,106,1,79.23,79.23
11194,3721,11,1,20.7,20.7
11195,3722,84,2,738.2,1476.4
11196,3722,5,3,213.04,639.12
11197,3722,146,3,467.66,1402.98
11198,3722,62,3,665.43,1996.29
11199,3722,92,1,899.88,899.88
11200,3723,68,1,96.07,96.07
11201,3723,56,2,184.33,368.66
11202,3723,141,2,574.09,1148.18
11203,3723,135,3,5.79,17.37
11204,3724,12,1,56.8,56.8
11205,3724,1,1,630.41,630.41
11206,3724,139,2,515.11,1030.22
11207,3724,5,2,213.04,426.08
11208,3725,68,1,96.07,96.07
11209,3726,54,2,6.76,13.52
11210,3726,139,3,515.11,1545.33
11211,3726,163,3,170.68,512.04
11212,3727,9,1,317.9,317.9
11213,3727,145,2,566.5,1133.0
11214,3728,122,2,72.39,144.78
11215,3728,128,3,813.91,2441.73
11216,3728,161,2,503.96,1007.92
11217,3729,57,1,579.72,579.72
11218,3730,118,3,837.38,2512.14
11219,3730,9,1,317.9,317.9
11220,3731,66,3,869.01,2607.0299999999997
11221,3732,137,2,264.21,528.42
11222,3732,82,3,12.57,37.71
11223,3732,180,3,105.38,316.14
11224,3733,53,1,800.25,800.25
11225,3734,174,1,875.82,875.82
11226,3734,107,1,517.01,517.01
11227,3734,35,1,977.06,977.06
11228,3735,50,2,285.33,570.66
11229,3735,33,2,331.69,663.38
11230,3735,139,1,515.11,515.11
11231,3735,88,2,536.33,1072.66
11232,3736,159,3,864.71,2594.13
11233,3736,117,1,328.58,328.58
11234,3736,131,1,983.95,983.95
11235,3736,75,1,960.9,960.9
11236,3737,138,1,915.89,915.89
11237,3738,6,1,452.05,452.05
11238,3738,75,3,960.9,2882.7
11239,3739,33,2,331.69,663.38
11240,3740,5,1,213.04,213.04
11241,3740,162,1,894.73,894.73
11242,3740,78,2,419.83,839.66
11243,3740,175,2,142.62,285.24
11244,3741,187,2,902.0,1804.0
11245,3741,138,1,915.89,915.89
11246,3741,46,2,158.71,317.42
11247,3741,162,1,894.73,894.73
11248,3742,161,3,503.96,1511.8799999999999
11249,3742,26,3,828.58,2485.7400000000002
11250,3742,40,2,754.44,1508.88
11251,3743,3,1,72.08,72.08
11252,3743,123,2,409.07,818.14
11253,3743,140,3,7.23,21.69
11254,3743,139,1,515.11,515.11
11255,3743,165,3,883.08,2649.2400000000002
11256,3744,53,1,800.25,800.25
11257,3744,87,3,472.65,1417.9499999999998
11258,3744,137,2,264.21,528.42
11259,3744,122,1,72.39,72.39
11260,3744,1,1,630.41,630.41
11261,3745,109,2,761.57,1523.14
11262,3745,119,1,577.1,577.1
11263,3745,64,1,442.23,442.23
11264,3745,67,2,594.26,1188.52
11265,3745,143,2,277.89,555.78
11266,3746,109,3,761.57,2284.71
11267,3746,45,3,370.51,1111.53
11268,3746,171,2,646.77,1293.54
11269,3747,138,1,915.89,915.89
11270,3748,175,2,142.62,285.24
11271,3748,48,1,407.64,407.64
11272,3748,9,1,317.9,317.9
11273,3748,60,2,223.94,447.88
11274,3749,16,3,616.08,1848.2400000000002
11275,3749,68,2,96.07,192.14
11276,3750,195,3,485.6,1456.8000000000002
11277,3751,25,1,963.91,963.91
11278,3751,26,2,828.58,1657.16
11279,3751,4,1,219.62,219.62
11280,3751,139,3,515.11,1545.33
11281,3751,123,2,409.07,818.14
11282,3752,19,1,125.97,125.97
11283,3752,197,3,468.79,1406.3700000000001
11284,3752,179,1,353.37,353.37
11285,3752,6,3,452.05,1356.15
11286,3752,7,2,576.53,1153.06
11287,3753,104,1,824.64,824.64
11288,3754,22,2,242.74,485.48
11289,3754,33,2,331.69,663.38
11290,3754,36,1,440.08,440.08
11291,3754,36,2,440.08,880.16
11292,3754,47,2,814.6,1629.2
11293,3755,34,1,560.74,560.74
11294,3755,106,3,79.23,237.69
11295,3755,54,2,6.76,13.52
11296,3756,142,1,658.92,658.92
11297,3756,169,3,353.72,1061.16
11298,3756,102,2,201.06,402.12
11299,3756,185,2,31.59,63.18
11300,3757,59,2,220.37,440.74
11301,3757,165,1,883.08,883.08
11302,3757,165,3,883.08,2649.2400000000002
11303,3757,195,1,485.6,485.6
11304,3757,43,3,766.53,2299.59
11305,3758,160,3,70.94,212.82
11306,3759,187,1,902.0,902.0
11307,3760,104,2,824.64,1649.28
11308,3760,59,3,220.37,661.11
11309,3760,75,2,960.9,1921.8
11310,3760,165,1,883.08,883.08
11311,3761,34,3,560.74,1682.22
11312,3761,83,1,351.56,351.56
11313,3761,189,1,520.04,520.04
11314,3761,58,1,387.36,387.36
11315,3762,148,1,719.66,719.66
11316,3762,24,3,849.66,2548.98
11317,3762,37,1,274.1,274.1
11318,3762,86,3,76.19,228.57
11319,3763,110,3,483.23,1449.69
11320,3764,136,1,101.62,101.62
11321,3764,114,3,322.0,966.0
11322,3764,115,1,343.11,343.11
11323,3764,175,2,142.62,285.24
11324,3765,141,2,574.09,1148.18
11325,3765,58,2,387.36,774.72
11326,3765,97,2,567.59,1135.18
11327,3766,89,3,418.64,1255.92
11328,3766,112,1,406.75,406.75
11329,3766,181,1,936.65,936.65
11330,3766,8,1,860.08,860.08
11331,3766,60,3,223.94,671.8199999999999
11332,3767,82,2,12.57,25.14
11333,3767,53,1,800.25,800.25
11334,3767,29,3,666.23,1998.69
11335,3767,48,1,407.64,407.64
11336,3767,128,3,813.91,2441.73
11337,3768,196,3,494.52,1483.56
11338,3768,136,3,101.62,304.86
11339,3768,145,2,566.5,1133.0
11340,3769,90,1,87.14,87.14
11341,3769,180,3,105.38,316.14
11342,3770,39,1,375.47,375.47
11343,3770,183,2,153.32,306.64
11344,3770,102,3,201.06,603.1800000000001
11345,3770,74,3,71.78,215.34
11346,3771,102,1,201.06,201.06
11347,3771,127,3,283.15,849.4499999999999
11348,3771,1,1,630.41,630.41
11349,3771,20,2,366.81,733.62
11350,3772,21,1,364.97,364.97
11351,3772,161,2,503.96,1007.92
11352,3772,10,1,357.32,357.32
11353,3773,190,3,234.97,704.91
11354,3773,42,2,908.6,1817.2
11355,3773,36,1,440.08,440.08
11356,3774,105,2,604.11,1208.22
11357,3774,102,1,201.06,201.06
11358,3774,134,2,16.44,32.88
11359,3774,17,2,34.24,68.48
11360,3774,124,3,957.22,2871.66
11361,3775,117,1,328.58,328.58
11362,3775,35,3,977.06,2931.18
11363,3775,116,1,600.75,600.75
11364,3775,88,2,536.33,1072.66
11365,3776,81,3,955.34,2866.02
11366,3776,178,2,462.69,925.38
11367,3776,66,2,869.01,1738.02
11368,3776,58,1,387.36,387.36
11369,3777,19,1,125.97,125.97
11370,3777,110,2,483.23,966.46
11371,3778,9,3,317.9,953.6999999999999
11372,3778,143,3,277.89,833.67
11373,3778,41,2,918.22,1836.44
11374,3779,187,3,902.0,2706.0
11375,3779,157,1,689.78,689.78
11376,3779,28,2,140.88,281.76
11377,3779,164,2,32.97,65.94
11378,3780,76,3,217.67,653.01
11379,3780,61,2,53.02,106.04
11380,3780,188,1,336.06,336.06
11381,3780,161,2,503.96,1007.92
11382,3781,68,3,96.07,288.21
